,objid,ra,dec,petroRad_g,group
3315,587745402543407258,152.72702844,14.5754227,12.882771,valid
3316,587745403067957635,124.50486564,9.01695521,12.257195,test
3317,587745403068088722,124.82979745,8.9842577,13.24189,train
3318,587745403078312026,148.17500197,14.2138124,11.442127,train
3319,587745403079426161,150.67148057,14.61967969,16.630514,test
3320,587745403604107836,122.85619246,8.89393097,15.267727,valid
3321,587745403604894144,124.56386123,9.4294261,12.92053,train
3322,587745403606598107,128.47193674,10.31596181,9.74913,train
3323,587745403606925418,129.11632181,10.64503354,20.204592,train
3324,587745403609481545,135.01669548,11.90544697,10.034526,train
3325,587745404150939843,145.37699208,14.64350106,5.341651,train
3326,587745404154282160,153.16616379,15.8709315,7.985914,train
3327,587745538906783909,149.01962596,13.41060997,13.613593,train
3328,587745538907242601,150.03103123,13.55047361,10.959147,train
3329,587745538909601998,155.49672539,14.42291747,8.474214,train
3330,587745538911633492,160.26981502,15.065272,10.597034,train
3331,587745539437756551,135.42055781,11.08297884,23.505266,train
3332,587745539438608570,137.32715673,11.42727386,5.872821,test
3333,587745539439263830,138.86803304,11.83473233,7.745225,train
3334,587745539440509118,141.7335015,12.44288551,9.942866,train
3335,587745539440771212,142.25277996,12.50369233,18.733099,train
3336,587745539444572167,150.99044468,14.22154271,17.589455,test
3337,587745539445817584,154.01646872,14.49460005,12.786874,train
3338,587745539970695548,126.41442893,9.2318393,10.094562,test
3339,587745539971285381,127.8477475,9.60773396,8.152556,train
3340,587745539971481899,128.19007298,9.69669265,8.195662,test
3341,587745539979083778,145.4697062,13.49027315,11.369766,valid
3342,587745539979739320,147.00273184,13.92414434,9.01945,train
3343,587745539981181021,150.41614403,14.37229393,7.972225,train
3344,587745539984064732,157.08519201,15.56056642,13.020035,train
3345,587745540509532541,130.83912964,10.72608285,22.972004,train
3346,587745540516544724,146.79440282,14.28822496,15.616097,test
3347,587745540517658758,149.37088565,14.68666782,12.157788,train
3348,587745540520542248,156.08746401,15.75394814,15.260342,test
3349,587745540521066631,157.34610191,15.89143904,8.808257,train
3350,587745540521787610,159.04217387,16.21435523,20.051249,test
3351,587745541054922880,150.18014458,15.28428354,20.238117,test
3352,587745541056495682,153.82984445,15.91335641,11.048508,test
3353,587745541057085533,155.33957767,16.11437634,14.43372,train
3354,587745969465458987,242.77214529,18.4994255,12.025232,test
3355,587745970538283339,241.21113543,20.07952099,19.833313,train
3356,587745970538414123,241.38470025,19.93463946,9.72599,test
3357,587746210521088081,164.09939163,9.75646714,12.314887,valid
3358,588007003649802280,227.52668756,56.37260736,23.278099,train
3359,588007004160000204,123.25937593,44.53169005,12.195856,valid
3360,588007004163276964,130.21923019,50.37468163,7.655974,valid
3361,588007004163735763,131.30266206,51.04630086,11.643469,train
3362,588007004164653168,133.78759639,52.47047345,15.210903,test
3363,588007004170027147,151.39695632,60.07728831,7.045247,train
3364,588007004192309363,243.18797062,47.66019534,11.73734,valid
3365,588007004703752329,139.89126839,56.27859873,10.918914,valid
3366,588007004705128571,144.25588358,58.22912174,8.828304,test
3367,588007004708470915,157.51783077,62.20856237,9.447992,test
3368,588007004731146335,247.65103669,44.39705007,13.328058,train
3369,588007005234069722,122.79106187,45.66356315,15.860415,valid
3370,588007005245341821,157.17698822,62.49209265,10.585393,valid
3371,588007005253337215,198.87068229,64.72673528,9.276293,test
3372,588007005255827563,210.89158319,62.89943084,9.723504,train
3373,588007005260415130,228.89938312,57.37006494,11.789632,valid
3374,588007005267296601,246.70374337,45.98239484,10.922913,valid
3375,588007005269131594,250.12660616,42.53484374,5.981176,train
3376,588007005270901101,253.13489046,39.27063525,9.024932,train
3377,588007005768384779,117.86249585,41.08372955,10.112882,valid
3378,588007005780967552,151.42847538,61.58422582,6.761847,train
3379,588007005793091730,213.24401207,62.87009621,10.152283,test
3380,588007005807378781,252.99690719,40.27122188,13.696759,valid
3381,588007005807444322,253.02830906,40.02353248,14.409422,valid
3382,588007005808623859,254.75467281,37.80860399,9.852735,train
3383,588007006314430583,138.36786556,57.3306962,10.049784,train
3384,588007006317707426,150.49194061,61.80999956,13.428009,valid
3385,588007006333239385,226.76744004,59.36690501,11.728942,train
3386,588009365861498889,136.79622722,50.71274568,22.019375,train
3387,588009366396272850,131.22996998,47.7457941,22.776672,valid
3388,588009366400008311,141.18655091,53.48947001,5.958521,valid
3389,588009366400991362,144.29712761,54.79029426,9.647962,train
3390,588009367471456470,133.6424196,50.76559441,12.10202,test
3391,588009368006492351,128.76526311,47.93599207,9.598964,train
3392,588009368006951076,129.95687732,48.78373666,5.361167,train
3393,588009368009310424,135.99599628,52.55764911,10.711578,train
3394,588009368012128440,144.72442182,56.57460311,7.028591,train
3395,588009368545198201,132.88742533,51.19333165,8.165359,train
3396,588009370151092295,169.59662968,60.52761473,7.659504,train
3397,588009370151878750,172.96215439,60.79936025,12.220937,valid
3398,588009371221295180,154.04269598,58.42701566,20.382795,test
3399,588009371759870052,160.7104538,60.32921926,15.105125,test
3400,588010134655926415,138.69774919,51.55802,8.522208,train
3401,588010135731634378,143.8988752,54.92704357,19.444099,test
3402,588010136263917744,130.58398834,48.31381353,15.552326,valid
3403,588010136266211504,136.62538832,51.99142235,9.52598,train
3404,588010136266408004,136.97910621,52.23478508,11.39222,train
3405,588010137337331827,128.78354633,48.36317758,9.748978,train
3406,588010137341722823,140.7936939,55.26046675,8.794211,test
3407,588010137342246932,142.54898284,55.85242144,13.461647,train
3408,588010358001565897,155.07299326,3.29393988,8.662476,test
3409,588010358005039204,162.99179323,3.79206262,20.955748,test
3410,588010358005563556,164.19043861,3.71900834,12.904003,test
3411,588010358013755609,182.85647111,4.08568674,5.821208,test
3412,588010358535880926,149.19856367,3.62097254,9.615355,train
3413,588010358536667184,150.94036576,3.67633571,9.843143,test
3414,588010358536732714,151.07730395,3.68763544,20.329657,train
3415,588010358538764431,155.70091536,3.75908519,18.812096,test
3416,588010358539681931,157.90605771,4.01863677,11.261488,test
3417,588010358540730555,160.28991584,4.04098338,8.96815,train
3418,588010358541648071,162.29574678,4.10223196,9.246173,train
3419,588010358542041244,163.25567861,4.1993905,9.106989,test
3420,588010358548201560,177.30291036,4.33988652,11.35751,train
3421,588010358551085220,183.92316608,4.45632998,11.726591,valid
3422,588010359067705540,137.64291515,3.22457847,7.493646,valid
3423,588010359075242099,154.74610841,4.28169481,8.477185,valid
3424,588010359076815005,158.39040667,4.26382985,18.49214,valid
3425,588010359080943817,167.86018723,4.59404756,14.206759,train
3426,588010359082975373,172.59769914,4.69605951,19.181068,valid
3427,588010359084548257,176.12484567,4.73690199,9.319345,test
3428,588010359085007041,177.25146091,4.77181262,7.311435,valid
3429,588010359085793449,179.00438938,4.91372342,6.46341,test
3430,588010359087235164,182.22937272,4.90770619,6.668488,test
3431,588010359088152771,184.38087122,4.88846698,11.55669,train
3432,588010359088414940,185.04451163,4.90651553,10.250073,train
3433,588010359606476855,141.87005439,3.92959954,18.325806,train
3434,588010359606542608,142.12947562,3.98752078,9.968718,valid
3435,588010359607525577,144.30894655,4.16980077,9.305696,valid
3436,588010359608115299,145.69292766,4.29277448,11.909479,test
3437,588010359609163928,148.03446423,4.25229969,19.605808,train
3438,588010359609622683,149.10631455,4.33520729,8.299535,test
3439,588010359612506277,155.71255353,4.76578015,24.379297,test
3440,588010359616438384,164.77949094,5.0062432,18.896326,train
3441,588010359616438494,164.63818857,5.02236543,12.729114,test
3442,588010359617618037,167.38697561,5.09718587,12.847178,test
3443,588010359620305068,173.59857387,5.11994917,8.378497,train
3444,588010359624171738,182.50924441,5.35445213,8.711692,test
3445,588010359624630349,183.51802853,5.34206866,13.347827,test
3446,588010359624695892,183.66183741,5.40310142,8.945982,train
3447,588010360151277717,159.98862455,5.28933443,12.488601,train
3448,588010360158421216,176.48548455,5.73479698,6.651164,valid
3449,588010360158945395,177.5724312,5.70162858,5.311941,train
3450,588010360686641161,156.50221912,5.48432394,17.452192,train
3451,588010360696340518,178.79722596,6.16899471,30.693029,valid
3452,588010360698044522,182.72015415,6.17903442,11.363988,test
3453,588010877683761262,176.33562346,3.88539959,10.366817,test
3454,588010877687759015,185.46599886,3.91416252,7.810183,valid
3455,588010877694312634,200.5342069,3.61445533,11.299745,train
3456,588010878218993797,172.64206748,4.16648868,10.642596,train
3457,588010878222663726,180.95309786,4.22180407,18.564505,test
3458,588010878758551652,178.74186287,4.66056008,15.76742,train
3459,588010878761762943,186.06945349,4.75467058,8.759851,train
3460,588010878764777610,192.94721259,4.57475851,15.632996,valid
3461,588010878766022759,195.82927092,4.59780723,14.967898,train
3462,588010878766219439,196.3455497,4.64538153,9.887862,train
3463,588010878766874749,197.7546669,4.52741635,11.738222,valid
3464,588010879301255332,192.16525452,5.10896079,14.144376,valid
3465,588010879308660763,209.09058966,4.60169334,9.417975,test
3466,588010879830458402,174.46396201,5.5073036,17.334229,train
3467,588010879832227961,178.60078664,5.48349813,9.620154,test
3468,588010879841075236,198.911196,5.38557668,9.244113,valid
3469,588010880366739523,173.17286898,5.80832087,8.585472,train
3470,588010880370540580,181.92809788,5.89846813,10.9907,valid
3471,588010880371196063,183.47932772,5.91083758,7.375709,train
3472,588010880372244552,185.84279937,6.04072327,18.828497,test
3473,588010880378863759,201.05046861,5.83204359,11.511118,valid
3474,588010880382337046,208.9216122,5.59502584,14.878562,train
3475,588011097262129301,168.70142763,61.03688829,8.514429,train
3476,588011097799000155,168.47138918,61.41536687,8.474853,train
3477,588011097799262262,169.7485138,61.5939463,17.227993,test
3478,588011098335477799,166.21605301,61.61013943,8.847197,test
3479,588011101033595047,239.10855746,46.90175249,12.639409,test
3480,588011101572956308,244.88251348,43.0519305,11.524032,train
3481,588011102105174117,234.65776967,50.98537461,13.918657,test
3482,588011102639947790,229.00386461,54.48230386,21.354269,valid
3483,588011122502598758,183.01596848,61.49057271,15.920587,train
3484,588011122504171585,190.35710553,61.38970754,6.237295,train
3485,588011122506989609,203.62664681,60.26397385,22.821777,test
3486,588011123582894137,213.28123026,59.3540379,13.350121,test
3487,588011124116029524,196.9040257,62.21588863,18.631699,valid
3488,588011124116357203,198.53440136,62.20944056,13.309546,train
3489,588011124649558125,180.08710944,63.14940841,13.36277,train
3490,588011124651196580,188.55537386,63.26585234,11.806581,train
3491,588011216990961800,217.07493543,57.1718031,14.60183,train
3492,588011217521868903,191.34004803,61.69442098,10.982941,train
3493,588011217524555917,203.95701587,60.4180153,11.049913,test
3494,588011217526063229,210.28324022,59.22146218,8.77149,test
3495,588011217530978344,228.00504223,53.63897751,5.473515,train
3496,588011218598691048,206.23318672,61.01134883,15.154761,train
3497,588011218602688700,222.22989823,57.05636532,9.592179,train
3498,588011218604654816,228.75582467,54.32573618,11.342627,valid
3499,588011218607734923,237.37535714,49.7623464,6.085122,train
3500,588011219136217260,209.18743239,60.78713149,8.848609,valid
3501,588011219142639856,232.48776622,53.06455722,9.10452,valid
3502,588011219682263252,240.27636224,49.00949683,14.120391,train
3503,588013381656838385,141.13936474,41.95099995,6.28311,test
3504,588013381670338582,184.65200973,51.41471921,16.67598,valid
3505,588013382190039133,132.17814929,37.21863622,13.776063,valid
3506,588013382190366826,132.81699085,37.80756013,10.871967,valid
3507,588013382192398499,137.68129728,40.59407624,13.469722,test
3508,588013382197706878,152.12290678,46.80244344,10.587393,valid
3509,588013382199017699,156.15920929,47.97405041,14.297445,train
3510,588013382199279737,156.80564311,48.24478813,17.611427,train
3511,588013382200197210,159.8409556,48.87895516,11.490668,train
3512,588013382201507994,164.36124747,49.90524715,7.065641,train
3513,588013382202097870,166.35383291,50.29580945,8.743197,train
3514,588013382203015171,169.39004415,50.74497594,13.276097,valid
3515,588013382205243604,177.56782846,51.45025741,10.718789,train
3516,588013382207864926,187.08518896,51.64949687,9.666403,test
3517,588013382210748536,197.71272335,51.08795612,7.073603,valid
3518,588013382725337118,128.40495904,35.15723214,11.313566,train
3519,588013382727958743,134.14783581,39.05643688,14.377861,test
3520,588013382729400476,137.6341742,41.0183479,7.320315,train
3521,588013382747488391,197.38829377,51.50072797,13.943055,train
3522,588013383257424217,118.76622666,27.9982334,5.531612,test
3523,588013383257621120,119.21234844,28.27803104,13.64713,test
3524,588013383262667006,129.01699719,36.23386863,6.546341,valid
3525,588013383264632916,133.31162304,39.17290167,15.2414,train
3526,588013383274201190,160.32962496,49.82570628,7.208972,train
3527,588013383276691626,168.90331746,51.57656759,5.76817,test
3528,588013383278657669,176.07948166,52.35816142,13.507315,valid
3529,588013383792853159,115.951587,25.86721092,11.995856,train
3530,588013383793967392,117.92565194,27.60737368,15.07247,test
3531,588013383798751430,127.05147124,35.3324908,6.982752,test
3532,588013383799603483,128.84088498,36.74436767,7.217673,test
3533,588013383805632606,143.3814571,44.92909836,10.34683,valid
3534,588013383807402118,148.4155043,46.92107206,16.727797,train
3535,588013383813628020,168.96688443,51.89930353,11.572184,test
3536,588013383818281073,186.44888337,53.04595385,10.18772,valid
3537,588013383820443802,194.59020278,52.53626141,13.469749,train
3538,588013383820902509,196.33283032,52.52629241,9.293051,train
3539,588013383821099138,197.0531029,52.4665286,10.632822,valid
3540,588013384338440233,132.87378669,39.81357474,7.469445,valid
3541,588013384342044771,142.04182027,44.6647534,27.298935,train
3542,588013384342175905,142.2378903,44.91799807,7.010591,valid
3543,588013384348991587,163.52102764,51.50042989,11.898293,train
3544,588013384350564483,169.03164483,52.46088339,10.465564,train
3545,588013384357314676,194.66572827,52.98043618,15.377614,train
3546,588015507661389943,6.06766602,-1.11007056,7.518307,train
3547,588015507664994422,14.23709613,-1.21186235,17.312311,train
3548,588015507669844126,25.32402209,-1.06536802,5.925817,train
3549,588015507676463218,40.4132404,-1.23916267,6.587933,train
3550,588015507678888096,45.97530168,-1.18769289,14.910088,train
3551,588015508196294817,1.51630707,-0.7269676,12.433341,valid
3552,588015508205469863,22.4971425,-0.63341896,5.956719,valid
3553,588015508205797426,23.2582572,-0.68982573,24.278683,train
3554,588015508206059621,23.86602676,-0.74663617,14.36802,valid
3555,588015508207763684,27.80393343,-0.73319356,10.87865,train
3556,588015508209336477,31.33120721,-0.72352168,8.315311,valid
3557,588015508209795310,32.4143812,-0.75170702,12.94254,test
3558,588015508212809873,39.33432976,-0.74851541,6.670135,valid
3559,588015508216283301,47.19428706,-0.73311048,18.271378,train
3560,588015508216938661,48.67613288,-0.74112028,15.849534,test
3561,588015508217266325,49.47681524,-0.68662904,10.010701,test
3562,588015508732969059,1.02504135,-0.22593805,6.238872,valid
3563,588015508733821094,3.03597634,-0.24441633,10.414358,test
3564,588015508734148754,3.7894983,-0.36653701,13.860158,test
3565,588015508735721557,7.33981,-0.38066128,6.973913,train
3566,588015508736966677,10.15771721,-0.33067599,24.704563,train
3567,588015508737097743,10.45540964,-0.41039764,16.342701,test
3568,588015508746993889,33.17836351,-0.36417563,9.552817,valid
3569,588015508747845889,35.08751603,-0.35015987,6.670478,train
3570,588015509273575602,9.61719996,0.12244719,17.807446,train
3571,588015509274099894,10.85800621,0.19835376,9.082685,train
3572,588015509274165442,10.9476418,0.05961951,8.148163,train
3573,588015509277769830,19.22329958,0.15312938,10.834062,train
3574,588015509803827253,354.45373835,0.57027502,10.048919,train
3575,588015509807366248,2.55293184,0.49401125,9.3054,train
3576,588015509807431861,2.78741419,0.57401468,10.896867,train
3577,588015509812674591,14.70358706,0.58725206,20.755112,train
3578,588015509813395626,16.37302413,0.50962646,11.848288,valid
3579,588015509814575264,19.09841095,0.44578875,8.932623,train
3580,588015509823619165,39.66722262,0.48423004,13.819242,test
3581,588015509823815819,40.18283883,0.52702068,15.217622,valid
3582,588015509826568345,46.39867498,0.62458904,6.925128,train
3583,588015509826764959,46.96777318,0.47633669,15.764513,train
3584,588015510337814649,347.95745738,0.92874389,6.045182,train
3585,588015510338797658,350.10868219,0.99902329,10.380087,test
3586,588015510340305065,353.60871217,0.87467265,14.249996,train
3587,588015510342467738,358.55480538,0.91647463,7.277844,train
3588,588015510346662008,8.06541792,0.90617732,12.346994,valid
3589,588015510346858598,8.49931083,0.95257763,10.051107,test
3590,588015510347448339,9.89514685,0.85996826,41.592701,test
3591,588015510360883259,40.61358467,1.03732724,11.026974,valid
3592,588015510362193934,43.5606614,1.02913956,17.59346,train
3593,588015510362390600,44.11304534,0.87575092,27.088934,test
3594,588016525560315963,150.0270497,38.17220347,10.461579,valid
3595,588016526098235547,152.73161724,39.52315232,7.903581,train
3596,588016528244867100,149.51865121,40.22601235,13.961403,valid
3597,588016839638647021,133.82914269,29.04262655,7.309263,test
3598,588016839639171171,135.03042875,29.63277417,14.142043,train
3599,588016840171979042,125.90184741,24.9111589,14.030014,test
3600,588016840175911049,134.3636737,29.85663094,10.595046,train
3601,588016840704721035,117.50515443,19.57991727,22.000999,train
3602,588016840709898490,127.832225,26.61064315,11.050039,train
3603,588016840710160533,128.48606476,26.97265854,23.744308,train
3604,588016841244082526,122.12222764,23.40303916,10.108676,train
3605,588016841245000063,123.98311933,24.69267484,6.385524,test
3606,588016841245196495,124.44941193,24.79903603,9.826072,train
3607,588016841249128548,132.62585252,29.94175434,9.462807,train
3608,588016878285619714,117.35175204,18.57031782,17.169836,train
3609,588016878291189937,128.49455851,26.10679031,13.44666,train
3610,588016878822883713,117.79125571,19.44129224,5.438764,train
3611,588016878823407951,118.75377196,20.1471194,16.538786,train
3612,588016878824194243,120.30898821,21.22005822,11.985878,train
3613,588016878828060847,128.1464597,26.43854426,14.565856,test
3614,588016879361786242,121.47089718,22.70093927,5.700521,test
3615,588016879363424344,124.81469321,24.7926499,22.099367,train
3616,588016879367160008,132.6937554,29.6532768,7.139446,test
3617,588016890634436689,144.78316658,34.00632322,37.229244,test
3618,588016890637058141,151.41770097,36.41902033,10.872614,train
3619,588016890638696597,155.9345273,37.6411416,16.175055,valid
3620,588016890900316289,138.6858682,31.24771555,11.28255,test
3621,588016891169144954,139.3202186,32.01914861,18.113043,train
3622,588016891176222849,157.52669911,38.46888024,19.068026,test
3623,588016891709751395,148.32644362,36.08579256,17.002073,test
3624,588016891710799974,151.12600546,37.065186,17.089483,test
3625,588016891713945689,159.72677914,39.5193042,11.702562,train
3626,588016892245180550,144.37804159,35.1722199,12.172231,valid
3627,588016892249047155,154.61770839,38.54955859,10.215911,test
3628,588016892782051418,144.09296978,35.62620879,10.0705,train
3629,588016892782379128,145.01416779,35.92001146,10.92263,train
3630,588016892782706877,145.86048399,36.23736608,11.251404,train
3631,588016892784672868,151.13262055,38.00604276,18.950357,test
3632,588017109680193627,167.45860171,44.88754103,9.244968,train
3633,588017109680455808,168.20810532,45.06363079,11.594618,train
3634,588017109683601499,178.31084111,46.12630861,6.797492,valid
3635,588017110216605790,165.91014667,45.17995915,24.429749,test
3636,588017110220406952,178.03668327,46.63093736,9.481295,test
3637,588017110222569603,185.26069639,46.76219694,9.400916,train
3638,588017110752165990,161.4868709,44.77337936,9.399922,test
3639,588017110753476772,165.60878748,45.60572071,10.698255,train
3640,588017110754197623,167.89720039,45.86210232,12.549488,train
3641,588017110758588458,182.45310989,47.16812966,16.931698,test
3642,588017110760620184,189.41136011,47.13922127,9.360857,test
3643,588017110760685635,189.46128294,47.09256108,15.159811,train
3644,588017111290085466,164.64206785,45.81250909,13.128456,test
3645,588017111290150956,164.91218345,45.89157534,9.002357,train
3646,588017111293624462,176.30376407,47.32438996,9.984179,valid
3647,588017111295721519,183.32665254,47.64051692,10.252266,test
3648,588017111299719258,196.82217612,47.03300323,7.344879,train
3649,588017111826956425,164.63890018,46.26801634,17.813274,train
3650,588017111831543924,179.86132082,47.9139208,11.277692,train
3651,588017111836393547,196.23240026,47.50363518,18.895792,test
3652,588017112361337011,156.67776991,44.88658883,7.402965,train
3653,588017112371560582,190.59393933,48.332015,18.65741,test
3654,588017113977258042,205.62024373,44.45820343,6.442189,train
3655,588017114512621730,201.17136625,45.5650057,14.092851,valid
3656,588017114514128926,205.76108374,44.83849427,12.806143,train
3657,588017114519240936,220.7139828,40.63360424,8.902421,train
3658,588017114521075863,225.62137154,38.91048319,11.62844,train
3659,588017114521403621,226.49246546,38.48986403,14.286583,train
3660,588017115048902796,199.30137604,46.18466861,8.640616,train
3661,588017115051524208,207.6438452,44.84582735,13.145976,test
3662,588017115586166897,200.64401314,46.57740728,6.704727,valid
3663,588017116128084204,216.5140359,43.5526723,12.955569,train
3664,588017116128804901,218.44868595,42.78197162,16.959946,test
3665,588017116129787978,221.29036214,41.81186214,9.708418,test
3666,588017116665544862,218.40852775,43.27696771,6.122546,train
3667,588017564954001515,187.4585712,11.31425055,13.813704,valid
3668,588017565489758340,184.97168919,11.67446537,13.817482,train
3669,588017566023352516,177.32433986,12.11341987,9.793311,valid
3670,588017566560354392,177.47593928,12.52578054,12.254455,train
3671,588017566562189485,181.84124039,12.59067223,14.936582,train
3672,588017567092441231,166.38014604,12.39452292,10.660563,test
3673,588017567095128202,172.70057716,12.67770861,11.994795,train
3674,588017567097028726,177.03672407,12.91460165,20.209789,train
3675,588017567097159764,177.33752357,12.9800017,11.808344,train
3676,588017567097356399,177.79134315,12.97851632,7.24422,train
3677,588017567100764297,185.82144252,13.05182964,15.063697,train
3678,588017567101878426,188.51464743,13.01149832,13.456213,test
3679,588017567629115444,165.84715585,12.82056596,13.553378,train
3680,588017567632064616,172.73958196,13.2353595,15.315789,valid
3681,588017569777123484,197.06237543,11.56972652,9.944991,test
3682,588017569777320120,197.51121003,11.4518986,12.423529,test
3683,588017570315698309,200.99122782,11.66803965,6.263768,test
3684,588017570848374952,191.27189972,12.44637088,12.283306,train
3685,588017571386097771,193.18278005,12.85963699,6.241609,train
3686,588017571386753157,194.75337595,12.94137458,14.218513,test
3687,588017571388194877,198.17193967,12.60560961,64.39431,test
3688,588017571390947491,204.57568789,12.27238152,7.053283,train
3689,588017603605495937,168.866451,42.96916547,7.807777,train
3690,588017603609755683,182.28670003,44.00319203,16.219618,test
3691,588017603614802039,198.24961855,43.20437971,10.107828,test
3692,588017603619258482,211.43491894,40.85467454,21.455296,test
3693,588017603628302541,234.77616525,31.82068564,10.146172,train
3694,588017604137451696,154.4929936,40.1049837,11.797085,train
3695,588017604147282059,184.36093736,44.52157294,12.827853,valid
3696,588017604147806290,185.99427568,44.54070916,9.619606,train
3697,588017604156457121,212.71594041,41.07014036,7.140152,train
3698,588017604158750869,219.08091803,39.13262645,7.807067,valid
3699,588017604162551810,228.69538846,35.23009369,8.447315,train
3700,588017604164583496,233.50212098,32.81948263,12.754375,valid
3701,588017604165107904,234.76895119,32.2604351,9.855502,train
3702,588017604676485251,160.49307454,42.15662869,7.670367,test
3703,588017604677992585,164.97804348,43.14767818,18.194664,train
3704,588017604678582353,166.7012479,43.37224881,9.857542,train
3705,588017604684677270,186.05831399,44.93763319,23.657845,train
3706,588017604685987975,190.18643111,44.81513307,13.79637,test
3707,588017604688412782,197.92124909,44.1711488,13.470284,test
3708,588017604689461340,201.20463437,43.6772265,14.997587,test
3709,588017604698767552,227.43922487,36.37039323,6.438095,train
3710,588017604701389022,233.79196818,33.28081721,16.54834,valid
3711,588017605224169603,194.51635361,44.94305815,8.733998,valid
3712,588017605230330002,213.4115726,41.67524226,8.92415,valid
3713,588017605230395498,213.49878391,41.59535035,10.100983,test
3714,588017605234721004,225.35681887,37.62873736,9.012858,train
3715,588017605239570586,236.87183873,32.01516557,16.434206,test
3716,588017605748588691,155.25878581,41.71988507,11.93405,train
3717,588017605748785383,155.92176808,41.91999893,17.240524,train
3718,588017605756649645,180.28662675,45.59711028,8.974437,train
3719,588017605762482320,199.1567571,44.8291153,14.498964,test
3720,588017605771526317,225.34724388,38.11870511,7.678933,train
3721,588017606295879756,187.93689184,46.13157214,9.431213,train
3722,588017606301253706,205.24420003,44.32061745,12.233915,valid
3723,588017625078562869,175.29640748,43.44313963,22.53653,valid
3724,588017625079480418,178.24535492,43.58637955,9.60499,train
3725,588017625609142398,156.31012913,40.48644693,7.417782,train
3726,588017625609535586,157.40322975,40.80736895,9.867273,train
3727,588017625617137760,180.69640162,44.23729545,10.349325,test
3728,588017625623560200,200.79384784,43.08625956,27.557583,train
3729,588017625623625860,201.03067674,43.05587721,5.074849,train
3730,588017625623822505,201.72129956,42.98955014,11.295273,test
3731,588017625625002023,205.25103879,42.43142528,19.503618,train
3732,588017626145423498,154.48733978,40.3356915,6.281919,train
3733,588017626149027981,165.04528804,43.00772215,10.685398,train
3734,588017626151256205,171.85000491,43.98674351,7.116403,test
3735,588017626152763480,176.53883743,44.41943331,10.301653,test
3736,588017626154139781,181.03530195,44.52856887,9.843907,train
3737,588017626157154443,190.63003467,44.6477609,10.206755,train
3738,588017626165084347,214.83999593,40.69411826,8.617826,train
3739,588017626172227655,233.17165688,33.31794428,8.332128,test
3740,588017626682818712,155.71207453,41.21676565,8.770236,valid
3741,588017626688848059,174.08843626,44.66719339,12.930586,train
3742,588017626693107841,187.7725858,45.14342866,6.125959,valid
3743,588017626693959794,190.50984556,44.91144301,9.096766,train
3744,588017626699399247,207.5574396,42.74629262,15.472774,train
3745,588017627219296425,154.55423321,41.21786236,5.088757,train
3746,588017627220803765,158.87434344,42.46604653,8.0894,train
3747,588017627221852253,162.00434998,43.18655411,25.315149,train
3748,588017627224604695,170.38643294,44.59702068,14.513306,test
3749,588017627230634019,189.89776283,45.37787396,11.495996,train
3750,588017627231289459,192.09331104,45.29559404,6.863797,test
3751,588017627233124397,197.94084535,44.72987149,17.733953,valid
3752,588017627233714354,199.77373524,44.65875124,15.354194,train
3753,588017627243085932,226.66342624,37.28533216,21.234547,train
3754,588017627770388638,199.27324642,44.990653,8.579618,train
3755,588017627770912840,201.02906916,44.80561827,6.938841,valid
3756,588017627772027005,204.43595983,44.38977187,12.372242,train
3757,588017627780612193,228.54772472,37.06603577,9.742723,valid
3758,588017627782054061,232.04832431,35.39350715,7.043941,test
3759,588017677157204059,140.31485126,10.29474046,9.008509,train
3760,588017677694075059,140.23234255,10.69801081,11.362574,test
3761,588017702396756111,187.27348544,11.52267072,8.906292,valid
3762,588017702396887117,187.60073799,11.61448332,13.321295,test
3763,588017702406652124,210.34087082,10.48093332,20.832235,train
3764,588017702408290514,214.14671842,9.98552205,23.75527,train
3765,588017702410518710,219.27833979,9.37396635,12.157524,valid
3766,588017702410715266,219.60624543,9.38222988,12.669441,test
3767,588017702411042960,220.36144866,9.25746601,8.519118,train
3768,588017702411305156,221.0263064,9.28028337,19.610987,train
3769,588017702413664275,226.37730331,8.52435039,17.291746,test
3770,588017702414123260,227.50142041,8.34548557,8.53166,test
3771,588017702920323191,156.38130336,10.39456567,9.159797,test
3772,588017702922354750,161.05863548,10.87709547,14.09438,test
3773,588017702924779578,166.6129532,11.41371686,12.567738,test
3774,588017702927794420,173.70010739,11.77121207,13.481216,train
3775,588017702930022421,178.8695884,11.96836206,42.34103,train
3776,588017702930415759,179.81403509,11.88498277,10.578312,train
3777,588017702940049545,202.26195694,11.4997897,9.652789,train
3778,588017702940770474,203.9819873,11.22316258,9.898046,train
3779,588017702943719655,210.80565706,10.71399542,7.508086,test
3780,588017702949683411,224.52853392,9.23034441,8.38738,test
3781,588017703457718327,157.56152902,11.07106768,9.441694,train
3782,588017703465910542,176.64006703,12.26553944,8.942394,train
3783,588017703473578092,194.46841835,12.26339633,12.266843,train
3784,588017703476527200,201.38040357,11.82526325,12.374292,test
3785,588017703478689942,206.39014866,11.63409587,12.759289,valid
3786,588017703479672957,208.71509223,11.34561669,16.47473,test
3787,588017703481508209,212.99733758,10.94564313,6.912366,train
3788,588017703482163357,214.43374535,10.73180415,13.412289,valid
3789,588017703482228913,214.70207904,10.84381909,22.695162,test
3790,588017703484588162,220.0958037,10.27697191,5.87516,test
3791,588017703485702432,222.65732425,9.86376942,13.178061,valid
3792,588017703487602835,226.94019318,9.20815216,8.899179,train
