OBJID,RA,DEC
587742009511444514,08:54:48.59,+14:23:25.4
587739115241406697,08:54:54.05,+25:50:50.3
587732054317531269,08:55:01.83,+39:33:10.4
588007004164653168,08:55:09.02,+52:28:13.7
587732154175324309,08:55:18.43,+37:53:11.2
588016839638647021,08:55:18.99,+29:02:33.5
587728932416651525,08:55:29.61,+48:20:28.5
587734949657641206,08:56:01.12,+08:26:22.8
587735239565115542,08:56:11.78,+31:07:55.3
588023240743059611,08:56:15.73,+17:11:28.0
588013382727958743,08:56:35.48,+39:03:23.2
587735043614769283,08:56:57.63,+32:30:20.8
587732469852799112,08:57:04.06,+36:02:06.9
587732484343857413,08:57:04.63,+37:53:52.7
587735343184674929,08:57:08.23,+07:27:05.3
588016840175911049,08:57:27.28,+29:51:23.9
588017979411202118,08:57:28.54,+28:37:00.4
587731522280161435,08:57:33.28,+42:45:52.3
587734948584030477,08:57:52.98,+07:44:59.2
587725469597302968,08:57:55.02,+53:21:31.9
587735241176252650,08:58:00.34,+32:48:30.6
587737808501145750,08:58:07.84,+59:12:22.2
587732048405397682,08:58:16.93,+43:39:45.1
587734690886713453,08:58:50.47,+06:17:34.8
588848900966645898,08:59:19.19,+00:47:51.9
587725551738683429,08:59:33.53,+57:20:30.8
587737810649481463,08:59:40.80,+61:45:21.1
587732049479663768,08:59:41.95,+45:11:19.7
587745403609481545,09:00:04.01,+11:54:19.6
588016839639171171,09:00:07.30,+29:37:58.0
587734948584292592,09:00:11.06,+07:43:33.9
587738067810779141,09:00:22.62,+64:54:51.8
588023240743518431,09:00:26.95,+17:28:59.9
587732482196242633,09:00:31.48,+36:27:39.9
587732578298953846,09:00:44.27,+05:00:09.1
587735043078226049,09:01:01.74,+32:31:26.0
588023240743583825,09:01:08.52,+17:27:20.8
587745244695494929,09:01:16.34,+13:46:50.6
587732772108828790,09:01:25.79,+07:01:49.7
587739114705125588,09:01:30.89,+26:06:52.5
587745539437756551,09:01:40.93,+11:04:58.7
587738947739320460,09:01:50.71,+29:00:32.7
587731679582421072,09:01:54.28,+42:09:07.8
587741815702290580,09:01:57.47,+16:00:35.7
587741490358386975,09:02:08.82,+20:35:45.9
587741490358452433,09:02:11.23,+20:39:37.9
587744727686119686,09:02:22.84,+14:31:30.9
587741815702421779,09:02:41.50,+16:14:23.6
587741816776294525,09:02:44.92,+16:56:26.3
587728880332243194,09:02:45.58,+03:24:42.6
588023240743846081,09:03:11.13,+17:40:43.4
587735347480297726,09:03:14.94,+09:14:25.7
588023046402867487,09:03:17.64,+18:30:42.2
587741390495088828,09:03:19.61,+21:43:12.2
587745244158754977,09:03:23.32,+13:30:38.3
587741421640417288,09:03:30.04,+23:02:02.9
588023045865996496,09:03:38.98,+18:02:43.2
588009368009310424,09:03:59.04,+52:33:27.5
587739377772855603,09:04:16.23,+25:28:14.6
587741817313362024,09:04:17.62,+17:29:08.0
587732484344643852,09:04:43.42,+38:56:28.0
587741707793137805,09:05:28.12,+18:03:17.8
587741532771516579,09:06:11.80,+20:51:11.6
588010136266211504,09:06:30.10,+51:59:29.1
587732770498740464,09:06:48.17,+06:00:30.8
588023239670366468,09:07:00.46,+17:07:58.8
588009365861498889,09:07:11.09,+50:42:45.8
588023045866389549,09:07:21.56,+18:17:54.3
588023239670497353,09:07:42.40,+17:18:12.7
588010136266408004,09:07:54.99,+52:14:05.2
587732153102696679,09:08:13.15,+38:48:07.5
587739376162439334,09:08:19.77,+24:33:59.2
587725816940200075,09:08:23.78,+57:26:35.5
587732050554519563,09:08:27.93,+47:19:17.9
587744873718350020,09:08:42.92,+13:06:06.2
587741531697905835,09:08:52.83,+20:16:18.7
587728931880960143,09:09:01.57,+49:45:36.4
587738196121551049,09:09:02.38,+64:53:30.2
588297863642742889,09:09:04.05,+35:33:05.5
588848900430889210,09:09:18.45,+00:24:21.2
587745539438608570,09:09:18.52,+11:25:38.2
587739375625568379,09:09:22.30,+24:14:43.4
587735343722922259,09:09:29.29,+08:27:37.5
587729387677548686,09:09:40.08,+49:59:45.0
587732482197225496,09:09:41.78,+37:36:05.7
587732484345233639,09:09:51.97,+39:47:01.9
587725075528220929,09:10:15.12,+00:33:37.7
588013382729400476,09:10:32.20,+41:01:06.1
588010359067705540,09:10:34.30,+03:13:28.5
588013382192398499,09:10:43.51,+40:35:38.6
587737809576263846,09:10:50.45,+61:59:10.5
587744728760975554,09:11:32.38,+15:59:37.0
587742060516409496,09:11:37.66,+14:54:09.6
587738195584745562,09:11:54.73,+64:51:14.9
587728931344220283,09:12:14.60,+49:45:40.6
587731885742031015,09:12:19.52,+46:05:25.5
587731913109536960,09:12:25.17,+47:32:51.2
587739377236771089,09:12:30.41,+25:54:00.6
587732048406904907,09:12:34.20,+45:57:43.1
587738195584745621,09:12:34.22,+64:42:00.9
587732053782430028,09:13:02.29,+41:44:51.2
587741390496202911,09:13:22.83,+22:51:56.9
588007006314430583,09:13:28.29,+57:19:50.5
587737809576460410,09:13:46.30,+62:19:54.5
587732771573334271,09:14:22.86,+07:06:13.0
588023239134281861,09:14:33.91,+17:23:07.8
588016890900316289,09:14:44.61,+31:14:51.8
588010134655926415,09:14:47.46,+51:33:28.9
587741391033335826,09:14:52.74,+23:27:35.4
587742567851622643,09:14:58.25,+14:01:43.4
587729388215075003,09:14:58.32,+51:21:39.9
587725073918132295,09:15:06.31,-00:43:06.2
587745402537377943,09:15:09.69,+11:57:13.8
587745539439263830,09:15:28.33,+11:50:05.1
588017978876231763,09:15:29.25,+30:18:54.6
588023045867307263,09:15:40.84,+19:09:29.4
587735348018544794,09:15:55.00,+10:07:57.1
588023239671349320,09:16:01.77,+17:49:14.5
587734691425485086,09:16:02.38,+07:19:48.1
588848900968480848,09:16:13.76,+00:42:02.3
587734621635281058,09:16:18.04,+36:13:34.2
587741816240865362,09:16:21.69,+17:43:38.0
587741816240865366,09:16:22.36,+17:43:41.8
587741392644341899,09:16:37.71,+24:52:49.4
587741708868255991,09:16:44.19,+19:56:08.6
588016891169144954,09:17:16.85,+32:01:09.0
588848900431741191,09:17:21.95,+00:19:18.9
587725551203057809,09:17:23.77,+59:03:07.2
587742062664679630,09:17:25.38,+17:02:53.4
587731520671187078,09:17:41.76,+44:02:17.7
587725818552058084,09:17:42.60,+60:29:53.4
587734950196936842,09:17:50.72,+09:41:35.6
587732772110598404,09:17:52.20,+07:29:27.4
588017979413430510,09:18:00.17,+31:06:39.6
587731522282258436,09:18:14.21,+45:39:06.1
588023046941442385,09:18:18.69,+20:15:13.3
587742062664810634,09:18:19.43,+17:08:17.5
587739377774428309,09:18:44.04,+27:06:41.8
587731521208320130,09:18:45.59,+44:51:29.2
587735662619000836,09:19:03.53,+33:23:34.1
587735342650228911,09:19:24.37,+08:01:16.8
587737810113855665,09:19:26.45,+63:26:50.7
588007004703752329,09:19:33.90,+56:16:43.0
587729387141464069,09:19:40.93,+50:51:20.2
587727943492698312,09:19:57.00,+01:38:51.6
587734948586455262,09:20:12.05,+08:38:54.3
587729387678531750,09:20:22.45,+51:33:45.7
588023239671873692,09:20:41.04,+18:14:22.5
587739114707222694,09:20:54.49,+28:09:13.6
588017677694075059,09:20:55.76,+10:41:52.9
587742568926150806,09:20:56.36,+15:10:26.3
587744729298960622,09:20:59.13,+17:12:22.1
587739158724280493,09:21:03.03,+29:25:15.5
587739115781226659,09:21:08.20,+29:15:57.9
588017677157204059,09:21:15.57,+10:17:41.1
587732483809411160,09:21:16.52,+40:41:19.4
587732050555764872,09:22:04.66,+49:07:40.1
587741489823678561,09:22:05.66,+21:58:53.3
588848899358523476,09:22:09.74,-00:32:22.4
587745243087044753,09:22:23.92,+13:44:12.7
587725818552385730,09:22:38.18,+60:51:55.6
587725470673404001,09:22:43.14,+57:31:04.0
587739115781357763,09:22:53.83,+29:19:44.5
587739406765195456,09:22:59.12,+26:18:23.2
587741420568641573,09:23:04.40,+24:00:07.1
588010137341722823,09:23:10.49,+55:15:37.6
587741391571189885,09:23:35.53,+24:45:42.2
587727944029962369,09:23:36.50,+02:08:11.3
587727944029962495,09:23:48.02,+02:06:45.9
587732771037511876,09:23:58.60,+06:50:53.1
587741490360811690,09:24:06.02,+22:36:07.4
587739157113798784,09:24:22.88,+28:17:34.9
587725075529793760,09:24:29.29,+00:36:12.4
588013381656838385,09:24:33.45,+41:57:03.6
588009366400008311,09:24:44.76,+53:29:22.1
587732483272736928,09:24:49.81,+40:38:51.6
587738409784574167,09:24:51.51,+10:26:41.4
587732772648321170,09:25:04.71,+08:09:10.0
587734689815855312,09:25:18.31,+06:23:34.1
587735663156658349,09:25:57.78,+34:37:47.6
587741421105905783,09:26:06.48,+24:45:45.2
587735348556595359,09:26:09.39,+11:03:51.8
587729386067984432,09:26:19.91,+50:34:15.3
587741532236742690,09:26:21.78,+22:07:49.0
587732048945152104,09:26:22.42,+48:10:00.8
587739377775214689,09:26:23.91,+27:43:54.8
587728930808463602,09:26:44.51,+50:54:21.4
587745539440509118,09:26:56.04,+12:26:34.4
587735343187886356,09:26:57.22,+08:37:48.7
587734949124178141,09:27:28.47,+09:14:20.3
588010359606476855,09:27:28.81,+03:55:46.6
587732483810001074,09:27:47.87,+41:27:09.5
587731912036974654,09:27:52.71,+48:31:24.0
588013384342044771,09:28:10.04,+44:39:53.1
588010359606542608,09:28:31.07,+03:59:15.1
587729386068181126,09:28:32.57,+50:47:37.1
587728932419666015,09:28:52.56,+52:41:10.3
588013384342175905,09:28:57.09,+44:55:04.8
587745539440771212,09:29:00.67,+12:30:13.3
587739406765850671,09:29:14.81,+26:47:46.1
588023047479623875,09:29:16.19,+21:35:32.3
587732153104859273,09:29:18.35,+41:27:34.2
587742060518310101,09:29:19.18,+16:06:08.8
587745244698574877,09:29:22.23,+15:37:18.0
587735240642592921,09:29:33.06,+36:10:50.7
587735343725084836,09:29:42.22,+09:04:38.3
587732702321311882,09:30:09.76,+05:28:37.9
588010137342246932,09:30:11.75,+55:51:08.7
587741816242372816,09:30:23.18,+18:35:50.7
587728880335257753,09:30:33.06,+03:44:43.6
587745402539081971,09:31:02.07,+12:48:28.8
587735662620246140,09:31:03.64,+34:47:04.8
587725470136991937,09:31:08.48,+57:58:47.5
587732577765425351,09:31:23.37,+05:16:09.8
587732578839232705,09:31:27.54,+06:07:04.0
588848900970184871,09:31:30.12,+00:38:37.6
587732483273392258,09:31:36.60,+41:19:03.2
587725075530580154,09:31:42.76,+00:35:36.8
587741532774268994,09:32:14.24,+23:02:21.4
587734690890383595,09:32:29.44,+07:21:32.1
587734949661638683,09:32:36.58,+09:50:25.9
587725819090108533,09:32:49.26,+62:20:12.3
587741820525871234,09:32:50.48,+19:04:56.3
587739115245469797,09:33:03.65,+29:55:42.1
587735662620442782,09:33:07.64,+35:02:15.5
587728880335585476,09:33:13.97,+03:44:19.8
587732153642188960,09:33:15.78,+42:20:19.8
588013383805632606,09:33:31.55,+44:55:44.8
587731680122503257,09:33:52.11,+46:51:49.2
587732482199650478,09:33:54.64,+40:32:51.6
587742013803659434,09:34:01.11,+17:13:28.0
587734691964387533,09:34:19.40,+08:14:59.1
587739377239195787,09:35:03.20,+28:13:11.1
587735344799547580,09:35:17.50,+10:13:04.9
587732578302754977,09:35:26.49,+05:45:50.7
588010135731634378,09:35:35.73,+54:55:37.5
587735661546766436,09:35:40.66,+34:20:32.5
587741816242962501,09:35:51.14,+19:08:58.9
587741817316835531,09:36:02.80,+19:53:46.1
587731520672890958,09:36:09.60,+46:17:35.0
587726033306583232,09:36:11.53,+02:26:18.8
587742014340792461,09:36:12.43,+17:38:49.4
588017979952267394,09:36:17.94,+33:20:27.7
588016892782051418,09:36:22.32,+35:37:34.4
587742568927789227,09:36:28.17,+16:07:30.8
587732154179452963,09:36:33.67,+43:09:51.6
587726031695970537,09:36:39.20,+01:15:01.3
587725469600448626,09:36:49.41,+57:59:31.6
587741490899124341,09:36:52.08,+24:07:52.1
587732771575824538,09:36:54.25,+07:37:24.2
588007004705128571,09:37:01.41,+58:13:44.9
588009366400991362,09:37:11.31,+54:47:25.1
587739646735876246,09:37:11.49,+25:19:27.3
587741391035695167,09:37:11.53,+25:24:41.9
588010359607525577,09:37:14.15,+04:10:11.3
588016892245180550,09:37:30.73,+35:10:20.0
587735348020969722,09:38:02.65,+11:16:19.4
587739648346816624,09:38:17.41,+26:41:05.6
587729386069033106,09:38:30.65,+51:59:17.9
587741707796742239,09:38:33.51,+20:39:22.4
587745243088814259,09:38:52.57,+14:41:42.4
588009368012128440,09:38:53.86,+56:34:28.5
587741819989590231,09:39:04.77,+19:03:54.3
587735347484229655,09:39:05.79,+10:46:46.1
588016890634436689,09:39:07.96,+34:00:22.8
587741819989590240,09:39:10.89,+18:59:52.4
588023047480737949,09:39:45.34,+22:22:21.2
587742060519489706,09:39:52.15,+16:55:04.6
587728930809577542,09:40:00.30,+52:27:22.8
588016892782379128,09:40:03.40,+35:55:12.1
587727943494926424,09:40:32.16,+01:46:35.4
587725074994692275,09:40:52.51,+00:08:49.3
587725816942624964,09:41:12.94,+61:03:40.7
587745404150939843,09:41:30.48,+14:38:36.6
587745539979083778,09:41:52.73,+13:29:25.0
587734950199623780,09:42:24.66,+10:41:45.5
587728879262826670,09:42:46.00,+03:09:21.1
588010359608115299,09:42:46.30,+04:17:34.0
587732578840477874,09:42:53.70,+06:19:48.6
587742012730769603,09:43:14.66,+16:55:10.9
588016892782706877,09:43:26.52,+36:14:14.5
587739407841296534,09:43:55.49,+29:06:56.7
587739115783520465,09:43:57.42,+31:17:32.7
587732482200567894,09:43:57.45,+41:41:14.4
587735042008744082,09:44:13.19,+36:41:48.3
587734863753642167,09:44:32.34,+08:38:15.5
587741820527116468,09:44:34.62,+19:53:28.2
587735342652981399,09:44:42.97,+08:49:58.4
587734862142963879,09:44:46.79,+07:13:56.8
587732050557730827,09:44:47.06,+51:41:19.4
587741391036481762,09:44:50.50,+26:01:21.6
587739115246714953,09:44:56.57,+31:05:52.2
587729387143561304,09:45:12.45,+53:41:12.7
587735661010747420,09:45:15.21,+34:42:44.2
587728881410638072,09:45:22.87,+04:44:59.0
587739157652963393,09:45:33.52,+30:46:15.9
587742568391901342,09:45:39.63,+16:10:31.3
587741708334465183,09:46:07.45,+21:33:52.7
587741392110551161,09:46:17.63,+27:03:03.1
587725469601104018,09:46:31.89,+58:54:11.5
587739114709909671,09:46:34.75,+30:39:11.1
587738410323869844,09:46:57.99,+11:52:13.9
587745540516544724,09:47:10.66,+14:17:17.6
587725076069154984,09:47:21.79,+00:53:10.5
587741707797725365,09:47:24.54,+21:21:10.2
587732048946987121,09:47:28.59,+50:25:56.5
587739648347734103,09:47:34.10,+27:23:32.5
587739408378626162,09:47:37.73,+29:52:06.7
587742567855227002,09:47:39.12,+15:54:31.4
587745539979739320,09:48:00.66,+13:55:27.0
587741533312974995,09:48:54.50,+24:52:29.1
587741708334792863,09:49:03.09,+21:49:11.2
587727944032780481,09:49:12.35,+02:16:11.8
587732153106694197,09:49:20.39,+43:26:34.9
587734622175559799,09:49:25.59,+40:32:22.6
587735661011206171,09:49:31.47,+35:15:52.9
587741821064577098,09:49:33.75,+20:34:54.5
587738411398004813,09:49:50.66,+12:41:42.8
587739375629893821,09:50:00.71,+27:59:47.1
587732484349034566,09:50:11.13,+44:17:42.2
587731870162026675,09:50:15.19,+49:29:39.4
587745402004307974,09:50:17.82,+13:22:10.8
587741819990835358,09:50:18.06,+19:44:21.2
587726032234348650,09:50:26.07,+01:34:57.1
587739646200316032,09:50:34.16,+25:47:25.0
587741490900631668,09:51:02.76,+25:17:53.7
587739647274254477,09:51:18.43,+26:49:17.9
587734622175690900,09:51:19.20,+40:42:04.6
587726032234479818,09:51:30.62,+01:41:26.1
587735661548339363,09:51:54.43,+35:48:46.4
588010359609163928,09:52:08.27,+04:15:08.3
587734862143815786,09:52:17.79,+07:29:32.7
587725818554286214,09:52:21.96,+63:24:39.0
587726032771481685,09:52:29.67,+02:09:16.0
587728881411424387,09:52:30.66,+04:50:46.1
587737825684750431,09:52:30.97,+64:49:07.2
587732702323736807,09:52:31.05,+05:54:25.4
587735343727575171,09:52:31.29,+09:52:59.4
587741817855475791,09:52:37.47,+21:20:45.4
587745403078312026,09:52:42.00,+14:12:49.7
587741821601841326,09:52:44.91,+21:16:42.1
587732152033083398,09:52:54.36,+42:50:52.9
587732483812360337,09:52:55.05,+44:06:31.3
587741491437764670,09:53:07.57,+25:45:06.0
587741708872188009,09:53:14.16,+22:33:48.8
588016891709751395,09:53:18.35,+36:05:08.9
588013383807402118,09:53:39.72,+46:55:15.8
588023045871435881,09:54:02.66,+21:54:56.6
587734861607141383,09:54:11.59,+07:07:38.7
587741815708057883,09:54:52.68,+19:48:46.4
587731501331578925,09:54:55.91,+52:41:20.3
587745244164456537,09:55:33.61,+16:25:58.3
587741816781996263,09:55:53.34,+20:41:45.5
587732153107218604,09:55:53.39,+44:00:49.4
587735348559872007,09:55:57.04,+12:24:38.4
587735344264904722,09:56:03.97,+10:29:55.9
587745538906783909,09:56:04.72,+13:24:38.2
587741815708188866,09:56:05.00,+19:51:20.1
587735348559872190,09:56:18.79,+12:25:45.5
587735661548798133,09:56:19.60,+36:15:40.1
588010359609622683,09:56:25.52,+04:20:06.8
587734948590452876,09:56:31.91,+09:49:19.9
587739647274844293,09:56:37.37,+27:15:39.0
587732703398002898,09:56:44.20,+06:48:14.4
588010358535880926,09:56:47.66,+03:37:15.5
587738618091864169,09:56:50.42,+33:00:29.5
587728879801270400,09:56:59.05,+03:48:47.0
587726033845747862,09:57:04.27,+02:57:58.0
588297863647461595,09:57:06.45,+41:04:10.9
587734622176215206,09:57:13.71,+41:06:16.4
587731501331775632,09:57:20.57,+52:57:56.1
587745540517658758,09:57:29.01,+14:41:12.0
587741533313892516,09:57:34.57,+25:31:45.5
588016528244867100,09:58:04.48,+40:13:33.6
587742567319404648,09:58:11.58,+15:56:49.1
587741816782258446,09:58:20.61,+20:50:16.1
587728880875208864,09:58:48.66,+04:35:59.1
587742012732473412,09:59:00.23,+17:49:01.7
587741709946650740,09:59:20.22,+23:44:29.4
587728948510654469,09:59:26.19,-00:15:14.2
587734948590780587,09:59:42.45,+09:57:07.2
587742013806411909,09:59:53.44,+18:35:49.1
587738411399053394,09:59:55.85,+13:02:37.8
587745244164915398,10:00:02.16,+16:37:02.7
588016525560315963,10:00:06.49,+38:10:19.9
587745538907242601,10:00:07.45,+13:33:01.7
587745541054922880,10:00:43.24,+15:17:03.4
587741391575056577,10:00:44.16,+27:47:22.8
587726031698657312,10:00:48.14,+01:14:13.7
587742012732670197,10:00:48.30,+17:48:44.9
588023045872156850,10:00:51.66,+22:18:49.3
588848899899719860,10:01:31.63,-00:10:27.3
587745539981181021,10:01:39.88,+14:22:20.3
587734949664784601,10:01:46.14,+10:46:22.5
588007006317707426,10:01:58.06,+61:48:36.0
587732483813146687,10:02:32.91,+44:47:17.4
587745403079426161,10:02:41.16,+14:37:10.9
587738194513559562,10:02:42.47,+67:43:49.8
587732583125483669,10:02:56.16,+55:59:10.5
587732154181812362,10:03:03.39,+45:35:52.8
587741491438747778,10:03:06.41,+26:25:38.8
588010358536667184,10:03:45.69,+03:40:34.8
587731870163140789,10:03:50.64,+50:38:10.0
587745539444572167,10:03:57.71,+14:13:17.6
587739408380264596,10:04:03.75,+31:02:34.9
587742566783123654,10:04:04.89,+15:52:47.3
588010358536732714,10:04:18.55,+03:41:15.5
588016891710799974,10:04:30.24,+37:03:54.7
588016892784672868,10:04:31.83,+38:00:21.7
587738947745742957,10:04:50.64,+35:06:57.3
587732582051610845,10:04:58.45,+55:01:25.3
587732482739470476,10:05:10.75,+44:10:29.7
587741821066215489,10:05:13.49,+21:27:21.5
587732134839713797,10:05:14.38,+46:39:03.3
587732048411426950,10:05:15.01,+51:35:46.1
587741816246108343,10:05:21.58,+20:58:23.0
588007004170027147,10:05:35.27,+60:04:38.3
588016890637058141,10:05:40.25,+36:25:08.5
587735342655275021,10:05:40.39,+09:35:12.5
588007005780967552,10:05:42.84,+61:35:03.3
587742567857127490,10:05:43.47,+16:52:08.0
587739405695779027,10:05:54.98,+29:08:21.0
587739647275761792,10:05:55.29,+27:46:29.1
587742568931000476,10:06:05.84,+17:32:58.1
587731869626335353,10:06:08.09,+50:14:24.1
587731868015395014,10:06:09.07,+48:49:33.5
587735661012779129,10:06:10.91,+36:32:23.0
587741490365268154,10:06:27.19,+25:54:30.3
587735349634793535,10:06:35.77,+13:36:30.2
587742566783451143,10:06:39.06,+15:56:15.6
587735343192277112,10:06:44.39,+09:58:04.1
587732577769291993,10:06:48.41,+05:57:51.6
587739407306719349,10:06:51.85,+30:32:40.4
587741816246304993,10:07:16.17,+20:58:09.6
587732134302908552,10:07:18.99,+46:32:47.0
587732050022432842,10:07:24.33,+52:58:42.9
587728949585248302,10:07:25.38,+00:37:39.4
587741816246305038,10:07:28.79,+20:57:11.4
587734950202310813,10:07:30.68,+11:34:26.2
587741392112713868,10:07:31.48,+28:37:47.7
587739375631728662,10:07:46.63,+29:20:16.0
588017977807601796,10:07:50.54,+34:18:55.1
587738065666506880,10:07:58.35,+68:21:53.7
587741707799953494,10:08:28.42,+22:44:44.5
588013382197706878,10:08:29.51,+46:48:08.8
587725473343996079,10:08:31.14,+60:12:11.7
587735348024377357,10:08:55.58,+12:26:07.3
587738616482234478,10:09:01.53,+32:29:30.2
587741816246501574,10:09:11.31,+21:07:47.8
587734949128700109,10:09:20.11,+10:46:36.0
587741830188892314,10:09:36.72,+22:08:29.6
587734950202572926,10:10:01.75,+11:36:28.9
587738948820074564,10:10:05.12,+36:24:55.1
587738409789489321,10:10:05.85,+12:14:10.0
587726032773447828,10:10:21.02,+02:13:39.1
587732134840172638,10:10:27.49,+47:15:23.7
587726032773447847,10:10:27.87,+02:13:41.6
587728307484754071,10:10:28.97,+01:06:58.6
587732484350804039,10:10:54.38,+45:57:01.3
587745402543407258,10:10:54.49,+14:34:31.5
588016526098235547,10:10:55.59,+39:31:23.3
587731500258885775,10:10:59.66,+53:12:11.5
587742567320781011,10:11:08.97,+16:34:28.0
588297864722645173,10:11:27.99,+43:11:47.4
587741489291919574,10:11:38.17,+25:16:44.6
587732702325899344,10:12:17.88,+06:14:36.5
587745404154282160,10:12:39.88,+15:52:15.4
587735348024770696,10:12:46.30,+12:31:32.1
587734623788531885,10:13:30.75,+43:59:52.6
587728949585969309,10:13:52.59,+00:33:03.4
587734948055416953,10:13:53.76,+09:54:14.8
